SO2,CO,NO2,SO4
1.4368E-05,1.48551E-05,1.53681E-05,1.59036E-05
1.43E-05,1.47836E-05,1.52924E-05,1.58228E-05
1.42325E-05,1.47125E-05,1.52171E-05,1.57424E-05
1.41654E-05,1.46419E-05,1.51423E-05,1.56625E-05
1.40987E-05,1.45718E-05,1.50679E-05,1.55831E-05
1.40325E-05,1.4502E-05,1.4994E-05,1.55042E-05
1.39668E-05,1.44327E-05,1.49205E-05,1.54257E-05
1.39014E-05,1.43639E-05,1.48475E-05,1.53477E-05
1.38366E-05,1.42955E-05,1.47749E-05,1.52702E-05
1.37721E-05,1.42275E-05,1.47027E-05,1.51931E-05
1.37081E-05,1.41599E-05,1.4631E-05,1.51165E-05
1.36445E-05,1.40928E-05,1.45598E-05,1.50403E-05
1.35814E-05,1.40262E-05,1.4489E-05,1.49646E-05
1.35187E-05,1.39599E-05,1.44186E-05,1.48894E-05
1.34564E-05,1.38941E-05,1.43487E-05,1.48147E-05
1.33945E-05,1.38288E-05,1.42792E-05,1.47404E-05
1.33331E-05,1.37639E-05,1.42102E-05,1.46665E-05
1.32721E-05,1.36994E-05,1.41416E-05,1.45931E-05
1.32116E-05,1.36353E-05,1.40735E-05,1.45202E-05
1.31515E-05,1.35716E-05,1.40057E-05,1.44478E-05
1.30918E-05,1.35084E-05,1.39385E-05,1.43758E-05
1.30325E-05,1.34457E-05,1.38716E-05,1.43042E-05
1.29737E-05,1.33833E-05,1.38052E-05,1.42331E-05
1.29153E-05,1.33214E-05,1.37392E-05,1.41625E-05
1.28573E-05,1.32599E-05,1.36737E-05,1.40923E-05
1.27998E-05,1.31988E-05,1.36086E-05,1.40226E-05
1.27427E-05,1.31382E-05,1.35439E-05,1.39533E-05
1.2686E-05,1.30779E-05,1.34797E-05,1.38845E-05
1.26297E-05,1.30181E-05,1.34158E-05,1.38161E-05
1.25739E-05,1.29588E-05,1.33525E-05,1.37481E-05
1.25184E-05,1.28998E-05,1.32895E-05,1.36806E-05
1.24634E-05,1.28413E-05,1.3227E-05,1.36136E-05
1.24089E-05,1.27832E-05,1.31649E-05,1.35469E-05
1.23547E-05,1.27255E-05,1.31032E-05,1.34808E-05
1.2301E-05,1.26682E-05,1.30419E-05,1.3415E-05
1.22477E-05,1.26114E-05,1.29811E-05,1.33497E-05
1.21948E-05,1.25549E-05,1.29207E-05,1.32849E-05
1.21424E-05,1.24989E-05,1.28607E-05,1.32204E-05
1.20903E-05,1.24433E-05,1.28011E-05,1.31565E-05
1.20387E-05,1.23881E-05,1.2742E-05,1.30929E-05
1.19875E-05,1.23334E-05,1.26833E-05,1.30298E-05
1.19367E-05,1.2279E-05,1.2625E-05,1.29671E-05
1.18864E-05,1.22251E-05,1.25671E-05,1.29048E-05
1.18364E-05,1.21716E-05,1.25096E-05,1.2843E-05
1.17869E-05,1.21185E-05,1.24526E-05,1.27816E-05
1.17378E-05,1.20658E-05,1.23959E-05,1.27206E-05
1.16891E-05,1.20136E-05,1.23397E-05,1.266E-05
1.16408E-05,1.19617E-05,1.22839E-05,1.25999E-05
1.1593E-05,1.19103E-05,1.22285E-05,1.25402E-05
1.15455E-05,1.18593E-05,1.21736E-05,1.24809E-05
1.14985E-05,1.18087E-05,1.2119E-05,1.24221E-05
1.14519E-05,1.17585E-05,1.20649E-05,1.23636E-05
1.14057E-05,1.17087E-05,1.20111E-05,1.23056E-05
1.13599E-05,1.16593E-05,1.19578E-05,1.2248E-05
1.13145E-05,1.16104E-05,1.19049E-05,1.21908E-05
1.12696E-05,1.15618E-05,1.18524E-05,1.21341E-05
1.1225E-05,1.15137E-05,1.18004E-05,1.20777E-05
1.11809E-05,1.14659E-05,1.17487E-05,1.20218E-05
1.11372E-05,1.14186E-05,1.16974E-05,1.19663E-05
1.10938E-05,1.13717E-05,1.16466E-05,1.19112E-05
1.10509E-05,1.13252E-05,1.15962E-05,1.18566E-05
1.10084E-05,1.12791E-05,1.15461E-05,1.18023E-05
1.09663E-05,1.12334E-05,1.14965E-05,1.17485E-05
1.09246E-05,1.11881E-05,1.14473E-05,1.1695E-05
1.08833E-05,1.11432E-05,1.13985E-05,1.1642E-05
1.08424E-05,1.10988E-05,1.13501E-05,1.15894E-05
1.0802E-05,1.10547E-05,1.13022E-05,1.15372E-05
1.07619E-05,1.1011E-05,1.12546E-05,1.14855E-05
1.07222E-05,1.09677E-05,1.12074E-05,1.14341E-05
1.06829E-05,1.09249E-05,1.11607E-05,1.13832E-05
1.0644E-05,1.08824E-05,1.11143E-05,1.13326E-05
1.06056E-05,1.08404E-05,1.10683E-05,1.12825E-05
1.05675E-05,1.07987E-05,1.10228E-05,1.12328E-05
1.05298E-05,1.07574E-05,1.09777E-05,1.11835E-05
1.04925E-05,1.07166E-05,1.09329E-05,1.11346E-05
1.04556E-05,1.06761E-05,1.08886E-05,1.10861E-05
1.04191E-05,1.06361E-05,1.08446E-05,1.1038E-05
1.0383E-05,1.05964E-05,1.08011E-05,1.09904E-05
1.03473E-05,1.05571E-05,1.0758E-05,1.09431E-05
1.03119E-05,1.05182E-05,1.07152E-05,1.08962E-05
1.0277E-05,1.04797E-05,1.06729E-05,1.08498E-05
1.02424E-05,1.04416E-05,1.0631E-05,1.08038E-05
1.02083E-05,1.04039E-05,1.05894E-05,1.07581E-05
1.01745E-05,1.03666E-05,1.05483E-05,1.07129E-05
1.01411E-05,1.03297E-05,1.05076E-05,1.06681E-05
1.01081E-05,1.02932E-05,1.04672E-05,1.06237E-05
1.00754E-05,1.0257E-05,1.04273E-05,1.05797E-05
1.00432E-05,1.02213E-05,1.03877E-05,1.05361E-05
1.00113E-05,1.01859E-05,1.03485E-05,1.04929E-05
9.97982E-06,1.01509E-05,1.03098E-05,1.04501E-05
9.9487E-06,1.01163E-05,1.02714E-05,1.04077E-05
9.91795E-06,1.0082E-05,1.02334E-05,1.03657E-05
9.88758E-06,1.00482E-05,1.01958E-05,1.03241E-05
9.85758E-06,1.00147E-05,1.01586E-05,1.02829E-05
9.82795E-06,9.98165E-06,1.01218E-05,1.02421E-05
9.79869E-06,9.94894E-06,1.00853E-05,1.02017E-05
9.76979E-06,9.9166E-06,1.00493E-05,1.01617E-05
9.74127E-06,9.88464E-06,1.00136E-05,1.01221E-05
9.71311E-06,9.85306E-06,9.97834E-06,1.00828E-05
9.68531E-06,9.82184E-06,9.94344E-06,1.0044E-05
9.65788E-06,9.791E-06,9.90893E-06,1.00056E-05
9.6308E-06,9.76053E-06,9.87479E-06,9.96759E-06
9.60409E-06,9.73042E-06,9.84104E-06,9.92996E-06
9.57774E-06,9.70069E-06,9.80766E-06,9.89271E-06
9.55174E-06,9.67131E-06,9.77466E-06,9.85586E-06
9.52609E-06,9.64231E-06,9.74204E-06,9.8194E-06
9.50081E-06,9.61366E-06,9.70979E-06,9.78333E-06
9.47587E-06,9.58538E-06,9.67792E-06,9.74764E-06
9.45129E-06,9.55746E-06,9.64641E-06,9.71235E-06
9.42705E-06,9.5299E-06,9.61528E-06,9.67743E-06
9.40316E-06,9.50269E-06,9.58452E-06,9.64291E-06
9.37962E-06,9.47584E-06,9.55413E-06,9.60876E-06
9.35643E-06,9.44935E-06,9.5241E-06,9.575E-06
9.33358E-06,9.42321E-06,9.49444E-06,9.54162E-06
9.31107E-06,9.39742E-06,9.46515E-06,9.50861E-06
9.2889E-06,9.37199E-06,9.43622E-06,9.47599E-06
9.26707E-06,9.3469E-06,9.40765E-06,9.44375E-06
9.24558E-06,9.32216E-06,9.37944E-06,9.41188E-06
9.22443E-06,9.29776E-06,9.35159E-06,9.38038E-06
9.20361E-06,9.27372E-06,9.32409E-06,9.34926E-06
9.18313E-06,9.25001E-06,9.29696E-06,9.31851E-06
9.16298E-06,9.22665E-06,9.27018E-06,9.28814E-06
9.14316E-06,9.20363E-06,9.24375E-06,9.25813E-06
9.12367E-06,9.18095E-06,9.21768E-06,9.22849E-06
9.10451E-06,9.1586E-06,9.19195E-06,9.19922E-06
9.08567E-06,9.1366E-06,9.16658E-06,9.17031E-06
9.06716E-06,9.11493E-06,9.14156E-06,9.14177E-06
9.04898E-06,9.09359E-06,9.11688E-06,9.11359E-06
9.03112E-06,9.07258E-06,9.09254E-06,9.08578E-06
9.01358E-06,9.05191E-06,9.06855E-06,9.05832E-06
8.99636E-06,9.03156E-06,9.04491E-06,9.03122E-06
8.97946E-06,9.01155E-06,9.0216E-06,9.00448E-06
8.96287E-06,8.99186E-06,8.99864E-06,8.9781E-06
8.9466E-06,8.97249E-06,8.97601E-06,8.95207E-06
8.93065E-06,8.95345E-06,8.95372E-06,8.92639E-06
8.91501E-06,8.93474E-06,8.93176E-06,8.90107E-06
8.89968E-06,8.91634E-06,8.91014E-06,8.87609E-06
8.88467E-06,8.89827E-06,8.88885E-06,8.85146E-06
8.86996E-06,8.88051E-06,8.86789E-06,8.82718E-06
8.85556E-06,8.86307E-06,8.84726E-06,8.80325E-06
8.84147E-06,8.84595E-06,8.82696E-06,8.77966E-06
8.82769E-06,8.82914E-06,8.80699E-06,8.75641E-06
8.81421E-06,8.81264E-06,8.78734E-06,8.73351E-06
8.80103E-06,8.79646E-06,8.76801E-06,8.71094E-06
8.78815E-06,8.78058E-06,8.74901E-06,8.68871E-06
8.77558E-06,8.76502E-06,8.73033E-06,8.66682E-06
8.7633E-06,8.74976E-06,8.71197E-06,8.64526E-06
8.75132E-06,8.73481E-06,8.69392E-06,8.62403E-06
8.73964E-06,8.72016E-06,8.6762E-06,8.60314E-06
8.72826E-06,8.70582E-06,8.65878E-06,8.58257E-06
8.71716E-06,8.69177E-06,8.64168E-06,8.56234E-06
8.70636E-06,8.67803E-06,8.62488E-06,8.54242E-06
8.69584E-06,8.66457E-06,8.60839E-06,8.52282E-06
8.6856E-06,8.65141E-06,8.5922E-06,8.50354E-06
8.67564E-06,8.63852E-06,8.5763E-06,8.48456E-06
8.66593E-06,8.6259E-06,8.56067E-06,8.46587E-06
8.65644E-06,8.6135E-06,8.54527E-06,8.44741E-06
8.64706E-06,8.60121E-06,8.52999E-06,8.42909E-06
8.63741E-06,8.58863E-06,8.5144E-06,8.41044E-06
8.62479E-06,8.57296E-06,8.49561E-06,8.38851E-06
8.36448E-06,8.30019E-06,8.2109E-06,8.09271E-06
8.60228E-06,8.54447E-06,8.461E-06,8.34772E-06
8.60438E-06,8.54408E-06,8.45803E-06,8.34212E-06
8.5985E-06,8.5354E-06,8.44649E-06,8.32767E-06
8.59193E-06,8.526E-06,8.43419E-06,8.31245E-06
8.58537E-06,8.5166E-06,8.4219E-06,8.29724E-06
8.57899E-06,8.50739E-06,8.40979E-06,8.28223E-06
8.57284E-06,8.49841E-06,8.39793E-06,8.26747E-06
8.56695E-06,8.48969E-06,8.38634E-06,8.25299E-06
8.56132E-06,8.48124E-06,8.37503E-06,8.2388E-06
8.55595E-06,8.47306E-06,8.36399E-06,8.22491E-06
8.55086E-06,8.46516E-06,8.35324E-06,8.21131E-06
8.54604E-06,8.45753E-06,8.34277E-06,8.198E-06
8.54148E-06,8.45018E-06,8.33259E-06,8.18499E-06
8.5372E-06,8.4431E-06,8.32269E-06,8.17228E-06
8.53319E-06,8.4363E-06,8.31307E-06,8.15986E-06
8.52944E-06,8.42977E-06,8.30374E-06,8.14773E-06
8.52597E-06,8.42352E-06,8.29469E-06,8.1359E-06
8.52277E-06,8.41754E-06,8.28592E-06,8.12436E-06
8.51983E-06,8.41184E-06,8.27743E-06,8.11311E-06
8.51716E-06,8.4064E-06,8.26922E-06,8.10215E-06
8.51476E-06,8.40124E-06,8.26129E-06,8.09149E-06
8.51262E-06,8.39635E-06,8.25364E-06,8.0811E-06
8.51075E-06,8.39172E-06,8.24626E-06,8.07101E-06
8.50914E-06,8.38737E-06,8.23916E-06,8.0612E-06
8.5078E-06,8.38328E-06,8.23234E-06,8.05168E-06
8.50672E-06,8.37947E-06,8.22579E-06,8.04245E-06
8.50591E-06,8.37591E-06,8.21951E-06,8.03349E-06
8.50535E-06,8.37263E-06,8.21351E-06,8.02482E-06
8.50506E-06,8.36961E-06,8.20778E-06,8.01643E-06
8.50503E-06,8.36685E-06,8.20232E-06,8.00832E-06
8.50525E-06,8.36436E-06,8.19713E-06,8.00049E-06
8.50574E-06,8.36213E-06,8.1922E-06,7.99293E-06
8.50649E-06,8.36016E-06,8.18755E-06,7.98566E-06
8.50749E-06,8.35845E-06,8.18317E-06,7.97866E-06
8.50875E-06,8.35701E-06,8.17905E-06,7.97194E-06
8.51027E-06,8.35582E-06,8.17519E-06,7.96549E-06
8.51204E-06,8.3549E-06,8.17161E-06,7.95931E-06
8.51407E-06,8.35423E-06,8.16829E-06,7.95341E-06
8.51636E-06,8.35382E-06,8.16523E-06,7.94778E-06
8.5189E-06,8.35367E-06,8.16243E-06,7.94243E-06
8.52169E-06,8.35378E-06,8.1599E-06,7.93734E-06
8.52474E-06,8.35414E-06,8.15763E-06,7.93252E-06
8.52804E-06,8.35476E-06,8.15562E-06,7.92797E-06
8.53159E-06,8.35563E-06,8.15388E-06,7.92369E-06
8.53539E-06,8.35676E-06,8.15239E-06,7.91968E-06
8.53944E-06,8.35814E-06,8.15116E-06,7.91594E-06
8.54374E-06,8.35978E-06,8.15019E-06,7.91246E-06
8.54829E-06,8.36166E-06,8.14948E-06,7.90924E-06
8.55309E-06,8.3638E-06,8.14902E-06,7.90629E-06
8.55814E-06,8.36619E-06,8.14882E-06,7.90361E-06
8.56344E-06,8.36883E-06,8.14888E-06,7.90119E-06
8.56898E-06,8.37172E-06,8.14919E-06,7.89903E-06
8.57477E-06,8.37487E-06,8.14976E-06,7.89713E-06
8.58081E-06,8.37825E-06,8.15058E-06,7.89549E-06
8.58709E-06,8.38189E-06,8.15166E-06,7.89412E-06
8.59361E-06,8.38578E-06,8.15299E-06,7.893E-06
8.60038E-06,8.38991E-06,8.15457E-06,7.89215E-06
8.60739E-06,8.39429E-06,8.1564E-06,7.89155E-06
8.61465E-06,8.39892E-06,8.15849E-06,7.89121E-06
8.62214E-06,8.40379E-06,8.16082E-06,7.89113E-06
8.62988E-06,8.4089E-06,8.16341E-06,7.89131E-06
8.63786E-06,8.41426E-06,8.16624E-06,7.89175E-06
8.64607E-06,8.41987E-06,8.16933E-06,7.89244E-06
8.65453E-06,8.42571E-06,8.17266E-06,7.89338E-06
8.66323E-06,8.4318E-06,8.17624E-06,7.89458E-06
8.67216E-06,8.43813E-06,8.18007E-06,7.89604E-06
8.68133E-06,8.44471E-06,8.18415E-06,7.89775E-06
8.69073E-06,8.45152E-06,8.18847E-06,7.89971E-06
8.70037E-06,8.45857E-06,8.19304E-06,7.90192E-06
8.71025E-06,8.46586E-06,8.19786E-06,7.90439E-06
8.72036E-06,8.47339E-06,8.20292E-06,7.90711E-06
8.7307E-06,8.48116E-06,8.20822E-06,7.91009E-06
8.74128E-06,8.48917E-06,8.21377E-06,7.91331E-06
8.75208E-06,8.49741E-06,8.21956E-06,7.91679E-06
8.76312E-06,8.50589E-06,8.22559E-06,7.92051E-06
8.77438E-06,8.51461E-06,8.23187E-06,7.92449E-06
8.78588E-06,8.52355E-06,8.23839E-06,7.92871E-06
8.7976E-06,8.53274E-06,8.24515E-06,7.93318E-06
8.80955E-06,8.54215E-06,8.25215E-06,7.9379E-06
8.82172E-06,8.5518E-06,8.25939E-06,7.94287E-06
8.83412E-06,8.56168E-06,8.26687E-06,7.94809E-06
8.84674E-06,8.57179E-06,8.27459E-06,7.95356E-06
8.85958E-06,8.58214E-06,8.28254E-06,7.95927E-06
8.87265E-06,8.59271E-06,8.29074E-06,7.96523E-06
8.88593E-06,8.6035E-06,8.29917E-06,7.97143E-06
8.89944E-06,8.61453E-06,8.30784E-06,7.97788E-06
8.91316E-06,8.62579E-06,8.31674E-06,7.98458E-06
8.9271E-06,8.63726E-06,8.32588E-06,7.99152E-06
8.94126E-06,8.64897E-06,8.33526E-06,7.9987E-06
8.95562E-06,8.6609E-06,8.34487E-06,8.00613E-06
8.97021E-06,8.67305E-06,8.35471E-06,8.0138E-06
8.985E-06,8.68542E-06,8.36478E-06,8.02171E-06
9E-06,8.69802E-06,8.37509E-06,8.02987E-06
9.01521E-06,8.71083E-06,8.38563E-06,8.03827E-06
9.03063E-06,8.72386E-06,8.3964E-06,8.04691E-06
9.04625E-06,8.73712E-06,8.4074E-06,8.05579E-06
9.06208E-06,8.75058E-06,8.41863E-06,8.06491E-06
9.07811E-06,8.76427E-06,8.43008E-06,8.07427E-06
9.09434E-06,8.77816E-06,8.44177E-06,8.08387E-06
9.11077E-06,8.79227E-06,8.45368E-06,8.09371E-06
9.12739E-06,8.8066E-06,8.46581E-06,8.10379E-06
9.14421E-06,8.82113E-06,8.47817E-06,8.11411E-06
9.16123E-06,8.83587E-06,8.49076E-06,8.12466E-06
9.17843E-06,8.85082E-06,8.50356E-06,8.13546E-06
9.19583E-06,8.86598E-06,8.51659E-06,8.14648E-06
9.21341E-06,8.88134E-06,8.52985E-06,8.15775E-06
9.23117E-06,8.8969E-06,8.54332E-06,8.16925E-06
9.24912E-06,8.91267E-06,8.55701E-06,8.18098E-06
9.26725E-06,8.92863E-06,8.57092E-06,8.19295E-06
9.28556E-06,8.9448E-06,8.58504E-06,8.20515E-06
9.30404E-06,8.96116E-06,8.59938E-06,8.21758E-06
9.3227E-06,8.97771E-06,8.61394E-06,8.23025E-06
9.34153E-06,8.99446E-06,8.62871E-06,8.24314E-06
9.36053E-06,9.0114E-06,8.64369E-06,8.25627E-06
9.37969E-06,9.02853E-06,8.65888E-06,8.26963E-06
9.39902E-06,9.04585E-06,8.67428E-06,8.28321E-06
9.4185E-06,9.06335E-06,8.68989E-06,8.29703E-06
9.43815E-06,9.08104E-06,8.70571E-06,8.31107E-06
9.45795E-06,9.09891E-06,8.72173E-06,8.32533E-06
9.4779E-06,9.11695E-06,8.73795E-06,8.33982E-06
9.498E-06,9.13518E-06,8.75438E-06,8.35454E-06
9.51824E-06,9.15357E-06,8.77101E-06,8.36948E-06
9.53863E-06,9.17214E-06,8.78783E-06,8.38464E-06
9.55915E-06,9.19088E-06,8.80486E-06,8.40002E-06
9.57981E-06,9.20979E-06,8.82208E-06,8.41563E-06
9.6006E-06,9.22886E-06,8.83949E-06,8.43145E-06
9.62152E-06,9.24809E-06,8.85709E-06,8.44749E-06
9.64257E-06,9.26749E-06,8.87489E-06,8.46375E-06
9.66373E-06,9.28703E-06,8.89287E-06,8.48022E-06
9.68502E-06,9.30674E-06,8.91104E-06,8.4969E-06
9.70641E-06,9.32659E-06,8.92939E-06,8.5138E-06
9.72792E-06,9.34659E-06,8.94793E-06,8.53091E-06
9.74953E-06,9.36673E-06,8.96664E-06,8.54823E-06
9.77124E-06,9.38702E-06,8.98553E-06,8.56576E-06
9.79304E-06,9.40744E-06,9.0046E-06,8.5835E-06
9.81494E-06,9.428E-06,9.02383E-06,8.60144E-06
9.83693E-06,9.44868E-06,9.04324E-06,8.61959E-06
9.859E-06,9.4695E-06,9.06282E-06,8.63793E-06
9.88114E-06,9.49044E-06,9.08255E-06,8.65648E-06
9.90336E-06,9.5115E-06,9.10246E-06,8.67523E-06
9.92565E-06,9.53267E-06,9.12252E-06,8.69417E-06
9.948E-06,9.55396E-06,9.14273E-06,8.7133E-06
9.97041E-06,9.57536E-06,9.1631E-06,8.73263E-06
9.99287E-06,9.59686E-06,9.18362E-06,8.75215E-06
1.00154E-05,9.61846E-06,9.20429E-06,8.77186E-06
1.00379E-05,9.64016E-06,9.2251E-06,8.79176E-06
1.00605E-05,9.66195E-06,9.24605E-06,8.81183E-06
1.00831E-05,9.68382E-06,9.26714E-06,8.83209E-06
1.01058E-05,9.70578E-06,9.28837E-06,8.85253E-06
1.01285E-05,9.72782E-06,9.30972E-06,8.87315E-06
1.01511E-05,9.74993E-06,9.3312E-06,8.89394E-06
1.01738E-05,9.7721E-06,9.3528E-06,8.9149E-06
1.01965E-05,9.79434E-06,9.37453E-06,8.93603E-06
1.02192E-05,9.81664E-06,9.39637E-06,8.95733E-06
1.02419E-05,9.83899E-06,9.41831E-06,8.97878E-06
1.02645E-05,9.86139E-06,9.44037E-06,9.0004E-06
1.02871E-05,9.88384E-06,9.46253E-06,9.02218E-06
1.03097E-05,9.90631E-06,9.48479E-06,9.04411E-06
1.03323E-05,9.92882E-06,9.50714E-06,9.06619E-06
1.03548E-05,9.95136E-06,9.52958E-06,9.08841E-06
1.03773E-05,9.97391E-06,9.55211E-06,9.11078E-06
1.03997E-05,9.99648E-06,9.57472E-06,9.13329E-06
1.0422E-05,1.00191E-05,9.5974E-06,9.15594E-06
1.04442E-05,1.00416E-05,9.62015E-06,9.17872E-06
1.04664E-05,1.00642E-05,9.64297E-06,9.20163E-06
1.04885E-05,1.00868E-05,9.66585E-06,9.22466E-06
1.05105E-05,1.01093E-05,9.68879E-06,9.24782E-06
1.05324E-05,1.01318E-05,9.71177E-06,9.27109E-06
1.05542E-05,1.01543E-05,9.7348E-06,9.29447E-06
1.05758E-05,1.01768E-05,9.75787E-06,9.31797E-06
1.05974E-05,1.01992E-05,9.78097E-06,9.34156E-06
1.06188E-05,1.02215E-05,9.8041E-06,9.36526E-06
1.064E-05,1.02438E-05,9.82725E-06,9.38905E-06
1.06611E-05,1.02661E-05,9.85042E-06,9.41293E-06
1.0682E-05,1.02882E-05,9.87359E-06,9.43689E-06
1.07028E-05,1.03103E-05,9.89677E-06,9.46093E-06
1.07234E-05,1.03323E-05,9.91994E-06,9.48505E-06
1.07438E-05,1.03542E-05,9.94311E-06,9.50924E-06
1.0764E-05,1.0376E-05,9.96625E-06,9.53349E-06
1.0784E-05,1.03977E-05,9.98938E-06,9.5578E-06
1.08038E-05,1.04193E-05,1.00125E-05,9.58216E-06
1.08234E-05,1.04407E-05,1.00355E-05,9.60657E-06
1.08428E-05,1.0462E-05,1.00585E-05,9.63102E-06
1.08619E-05,1.04832E-05,1.00815E-05,9.6555E-06
1.08807E-05,1.05042E-05,1.01044E-05,9.68002E-06
1.08994E-05,1.05251E-05,1.01273E-05,9.70455E-06
1.09177E-05,1.05457E-05,1.015E-05,9.72911E-06
1.09358E-05,1.05663E-05,1.01727E-05,9.75367E-06
1.09536E-05,1.05866E-05,1.01953E-05,9.77823E-06
1.09711E-05,1.06067E-05,1.02178E-05,9.8028E-06
1.09883E-05,1.06267E-05,1.02402E-05,9.82735E-06
1.10052E-05,1.06464E-05,1.02625E-05,9.85188E-06
1.10217E-05,1.06659E-05,1.02846E-05,9.87639E-06
1.1038E-05,1.06852E-05,1.03067E-05,9.90087E-06
1.10539E-05,1.07042E-05,1.03286E-05,9.9253E-06
1.10695E-05,1.0723E-05,1.03503E-05,9.9497E-06
1.10847E-05,1.07416E-05,1.0372E-05,9.97403E-06
1.10996E-05,1.07599E-05,1.03934E-05,9.99831E-06
1.1114E-05,1.07779E-05,1.04147E-05,1.00225E-05
1.11282E-05,1.07957E-05,1.04358E-05,1.00466E-05
1.11419E-05,1.08131E-05,1.04567E-05,1.00707E-05
1.11552E-05,1.08303E-05,1.04774E-05,1.00946E-05
1.11681E-05,1.08471E-05,1.04979E-05,1.01185E-05
1.11806E-05,1.08636E-05,1.05182E-05,1.01422E-05
1.11927E-05,1.08799E-05,1.05383E-05,1.01658E-05
1.12044E-05,1.08957E-05,1.05581E-05,1.01893E-05
1.12156E-05,1.09113E-05,1.05777E-05,1.02127E-05
1.12264E-05,1.09265E-05,1.0597E-05,1.02359E-05
1.12367E-05,1.09413E-05,1.06161E-05,1.02589E-05
1.12466E-05,1.09558E-05,1.0635E-05,1.02818E-05
1.1256E-05,1.09699E-05,1.06535E-05,1.03045E-05
1.12649E-05,1.09836E-05,1.06718E-05,1.0327E-05
1.12733E-05,1.09969E-05,1.06897E-05,1.03494E-05
1.12813E-05,1.10098E-05,1.07074E-05,1.03715E-05
1.12887E-05,1.10223E-05,1.07248E-05,1.03935E-05
1.12957E-05,1.10344E-05,1.07418E-05,1.04152E-05
1.13021E-05,1.1046E-05,1.07585E-05,1.04367E-05
1.1308E-05,1.10573E-05,1.07748E-05,1.04579E-05
1.13134E-05,1.1068E-05,1.07909E-05,1.04789E-05
1.13183E-05,1.10784E-05,1.08065E-05,1.04996E-05
1.13226E-05,1.10883E-05,1.08218E-05,1.05201E-05
1.13264E-05,1.10977E-05,1.08367E-05,1.05403E-05
1.13296E-05,1.11066E-05,1.08512E-05,1.05602E-05
1.13323E-05,1.11151E-05,1.08653E-05,1.05798E-05
1.13345E-05,1.1123E-05,1.08791E-05,1.05991E-05
1.1336E-05,1.11305E-05,1.08924E-05,1.06181E-05
1.13371E-05,1.11375E-05,1.09053E-05,1.06368E-05
1.13375E-05,1.1144E-05,1.09177E-05,1.06551E-05
1.13374E-05,1.11499E-05,1.09298E-05,1.06731E-05
1.13366E-05,1.11554E-05,1.09413E-05,1.06907E-05
1.13353E-05,1.11603E-05,1.09525E-05,1.0708E-05
1.13335E-05,1.11647E-05,1.09631E-05,1.07249E-05
1.1331E-05,1.11685E-05,1.09733E-05,1.07414E-05
1.13279E-05,1.11718E-05,1.0983E-05,1.07575E-05
1.13243E-05,1.11746E-05,1.09923E-05,1.07732E-05
1.132E-05,1.11768E-05,1.1001E-05,1.07885E-05
1.13152E-05,1.11784E-05,1.10093E-05,1.08034E-05
1.13097E-05,1.11795E-05,1.1017E-05,1.08178E-05
1.13037E-05,1.118E-05,1.10242E-05,1.08318E-05
1.12971E-05,1.118E-05,1.10309E-05,1.08453E-05
1.12898E-05,1.11794E-05,1.10371E-05,1.08584E-05
1.1282E-05,1.11782E-05,1.10427E-05,1.0871E-05
1.12735E-05,1.11764E-05,1.10478E-05,1.08832E-05
1.12645E-05,1.1174E-05,1.10524E-05,1.08948E-05
1.12548E-05,1.11711E-05,1.10564E-05,1.0906E-05
1.12446E-05,1.11675E-05,1.10598E-05,1.09166E-05
1.12337E-05,1.11634E-05,1.10627E-05,1.09268E-05
1.12222E-05,1.11586E-05,1.1065E-05,1.09364E-05
1.12102E-05,1.11533E-05,1.10668E-05,1.09455E-05
1.11975E-05,1.11473E-05,1.10679E-05,1.0954E-05
1.11842E-05,1.11408E-05,1.10684E-05,1.09619E-05
1.11701E-05,1.11334E-05,1.10682E-05,1.09692E-05
1.11534E-05,1.11235E-05,1.10656E-05,1.09742E-05
1.11311E-05,1.11083E-05,1.10579E-05,1.09745E-05
1.11249E-05,1.11083E-05,1.10645E-05,1.0988E-05
1.11092E-05,1.10993E-05,1.10625E-05,1.09936E-05
1.10926E-05,1.10893E-05,1.10596E-05,1.09983E-05
1.10754E-05,1.10786E-05,1.10561E-05,1.10024E-05
1.10576E-05,1.10674E-05,1.10519E-05,1.10058E-05
1.10392E-05,1.10555E-05,1.10472E-05,1.10086E-05
1.10202E-05,1.1043E-05,1.10418E-05,1.10109E-05
1.10007E-05,1.103E-05,1.10358E-05,1.10125E-05
1.09806E-05,1.10164E-05,1.10292E-05,1.10135E-05
1.096E-05,1.10022E-05,1.10219E-05,1.10139E-05
1.09389E-05,1.09874E-05,1.10141E-05,1.10136E-05
1.09173E-05,1.0972E-05,1.10056E-05,1.10127E-05
1.08951E-05,1.09561E-05,1.09966E-05,1.10112E-05
1.08724E-05,1.09395E-05,1.09869E-05,1.10091E-05
1.08492E-05,1.09225E-05,1.09766E-05,1.10063E-05
1.08256E-05,1.09048E-05,1.09658E-05,1.10029E-05
1.08014E-05,1.08867E-05,1.09543E-05,1.09988E-05
1.07767E-05,1.08679E-05,1.09422E-05,1.09941E-05
1.07516E-05,1.08486E-05,1.09295E-05,1.09888E-05
1.0726E-05,1.08288E-05,1.09162E-05,1.09828E-05
1.06999E-05,1.08085E-05,1.09023E-05,1.09762E-05
1.06734E-05,1.07876E-05,1.08878E-05,1.09689E-05
